x,y,zone_id,n
137.5,2.5,midrange_right,86
142.5,2.5,midrange_right,65
147.5,2.5,midrange_right,60
152.5,2.5,midrange_right,61
157.5,2.5,midrange_right,49
162.5,2.5,midrange_right,35
167.5,2.5,midrange_right,30
172.5,2.5,midrange_right,19
177.5,2.5,midrange_right,20
182.5,2.5,midrange_right,18
187.5,2.5,midrange_right,23
192.5,2.5,midrange_right,8
197.5,2.5,midrange_right,12
202.5,2.5,midrange_right,20
207.5,2.5,midrange_right,34
212.5,2.5,midrange_right,11
217.5,2.5,midrange_right,10
222.5,2.5,corner3_right,626
227.5,2.5,corner3_right,1145
232.5,2.5,corner3_right,1274
237.5,2.5,corner3_right,612
242.5,2.5,corner3_right,156
247.5,2.5,corner3_right,20
252.5,2.5,corner3_right,1
-247.5,7.5,corner3_left,23
-242.5,7.5,corner3_left,125
-237.5,7.5,corner3_left,687
-232.5,7.5,corner3_left,1719
-227.5,7.5,corner3_left,1804
-222.5,7.5,corner3_left,825
-217.5,7.5,midrange_left,17
-212.5,7.5,midrange_left,16
-207.5,7.5,midrange_left,31
-202.5,7.5,midrange_left,33
-197.5,7.5,midrange_left,26
-192.5,7.5,midrange_left,24
-187.5,7.5,midrange_left,26
-182.5,7.5,midrange_left,20
-177.5,7.5,midrange_left,18
-172.5,7.5,midrange_left,16
-167.5,7.5,midrange_left,47
-162.5,7.5,midrange_left,60
-157.5,7.5,midrange_left,49
-152.5,7.5,midrange_left,62
-147.5,7.5,midrange_left,66
-142.5,7.5,midrange_left,69
-137.5,7.5,midrange_left,78
-132.5,7.5,midrange_left,85
-127.5,7.5,midrange_left,95
-122.5,7.5,midrange_left,70
-117.5,7.5,midrange_left,92
-112.5,7.5,midrange_left,97
-107.5,7.5,midrange_left,89
-102.5,7.5,midrange_left,87
-97.5,7.5,midrange_left,129
-92.5,7.5,midrange_left,93
-87.5,7.5,midrange_left,85
-82.5,7.5,midrange_left,70
-77.5,7.5,paint_center,42
-77.5,7.5,paint_left,15
-72.5,7.5,paint_center,104
-67.5,7.5,paint_center,117
-62.5,7.5,paint_center,126
-57.5,7.5,paint_center,148
-52.5,7.5,paint_center,163
-47.5,7.5,paint_center,236
-42.5,7.5,paint_center,334
-37.5,7.5,paint_center,125
-37.5,7.5,restricted_area,549
-32.5,7.5,restricted_area,899
-27.5,7.5,restricted_area,1470
-22.5,7.5,restricted_area,2429
-17.5,7.5,restricted_area,3362
-12.5,7.5,restricted_area,4014
-7.5,7.5,restricted_area,5187
-2.5,7.5,restricted_area,7658
2.5,7.5,restricted_area,8373
7.5,7.5,restricted_area,6510
12.5,7.5,restricted_area,4984
17.5,7.5,restricted_area,4087
22.5,7.5,restricted_area,3029
27.5,7.5,restricted_area,2212
32.5,7.5,restricted_area,972
37.5,7.5,paint_center,22
37.5,7.5,restricted_area,588
42.5,7.5,paint_center,391
47.5,7.5,paint_center,288
52.5,7.5,paint_center,242
57.5,7.5,paint_center,188
62.5,7.5,paint_center,121
67.5,7.5,paint_center,116
72.5,7.5,paint_center,118
77.5,7.5,paint_center,82
82.5,7.5,midrange_right,68
82.5,7.5,paint_right,28
87.5,7.5,midrange_right,86
92.5,7.5,midrange_right,88
97.5,7.5,midrange_right,97
102.5,7.5,midrange_right,80
107.5,7.5,midrange_right,93
112.5,7.5,midrange_right,85
117.5,7.5,midrange_right,85
122.5,7.5,midrange_right,88
127.5,7.5,midrange_right,88
132.5,7.5,midrange_right,88
137.5,7.5,midrange_right,86
142.5,7.5,midrange_right,78
147.5,7.5,midrange_right,56
152.5,7.5,midrange_right,73
157.5,7.5,midrange_right,53
162.5,7.5,midrange_right,40
167.5,7.5,midrange_right,28
172.5,7.5,midrange_right,27
177.5,7.5,midrange_right,27
182.5,7.5,midrange_right,19
187.5,7.5,midrange_right,21
192.5,7.5,midrange_right,22
197.5,7.5,midrange_right,24
202.5,7.5,midrange_right,27
207.5,7.5,midrange_right,25
212.5,7.5,midrange_right,16
217.5,7.5,midrange_right,9
222.5,7.5,corner3_right,442
227.5,7.5,corner3_right,1376
232.5,7.5,corner3_right,1583
237.5,7.5,corner3_right,728
242.5,7.5,corner3_right,162
247.5,7.5,corner3_right,26
252.5,7.5,corner3_right,1
-247.5,12.5,corner3_left,16
-242.5,12.5,corner3_left,135
-237.5,12.5,corner3_left,596
-232.5,12.5,corner3_left,1678
-227.5,12.5,corner3_left,1603
-222.5,12.5,corner3_left,741
-217.5,12.5,midrange_left,23
-212.5,12.5,midrange_left,10
-207.5,12.5,midrange_left,17
-202.5,12.5,midrange_left,26
-197.5,12.5,midrange_left,18
-192.5,12.5,midrange_left,22
-187.5,12.5,midrange_left,24
-182.5,12.5,midrange_left,17
-177.5,12.5,midrange_left,25
-172.5,12.5,midrange_left,16
-167.5,12.5,midrange_left,27
-162.5,12.5,midrange_left,41
-157.5,12.5,midrange_left,52
-152.5,12.5,midrange_left,56
-147.5,12.5,midrange_left,57
-142.5,12.5,midrange_left,67
-137.5,12.5,midrange_left,82
-132.5,12.5,midrange_left,79
-127.5,12.5,midrange_left,76
-122.5,12.5,midrange_left,72
-117.5,12.5,midrange_left,104
-112.5,12.5,midrange_left,93
-107.5,12.5,midrange_left,79
-102.5,12.5,midrange_left,89
-97.5,12.5,midrange_left,125
-92.5,12.5,midrange_left,104
-87.5,12.5,midrange_left,83
-82.5,12.5,midrange_left,82
-77.5,12.5,paint_center,61
-77.5,12.5,paint_left,16
-72.5,12.5,paint_center,109
-67.5,12.5,paint_center,130
-62.5,12.5,paint_center,150
-57.5,12.5,paint_center,168
-52.5,12.5,paint_center,219
-47.5,12.5,paint_center,279
-42.5,12.5,paint_center,442
-37.5,12.5,paint_center,325
-37.5,12.5,restricted_area,479
-32.5,12.5,restricted_area,1030
-27.5,12.5,restricted_area,1759
-22.5,12.5,restricted_area,2568
-17.5,12.5,restricted_area,3330
-12.5,12.5,restricted_area,3674
-7.5,12.5,restricted_area,4854
-2.5,12.5,restricted_area,6705
2.5,12.5,restricted_area,7401
7.5,12.5,restricted_area,5930
12.5,12.5,restricted_area,4547
17.5,12.5,restricted_area,4032
22.5,12.5,restricted_area,3289
27.5,12.5,restricted_area,2620
32.5,12.5,restricted_area,1196
37.5,12.5,paint_center,235
37.5,12.5,restricted_area,515
42.5,12.5,paint_center,556
47.5,12.5,paint_center,376
52.5,12.5,paint_center,308
57.5,12.5,paint_center,197
62.5,12.5,paint_center,185
67.5,12.5,paint_center,158
72.5,12.5,paint_center,121
77.5,12.5,paint_center,101
82.5,12.5,midrange_right,62
82.5,12.5,paint_right,20
87.5,12.5,midrange_right,117
92.5,12.5,midrange_right,114
97.5,12.5,midrange_right,90
102.5,12.5,midrange_right,89
107.5,12.5,midrange_right,101
112.5,12.5,midrange_right,87
117.5,12.5,midrange_right,99
122.5,12.5,midrange_right,98
127.5,12.5,midrange_right,88
132.5,12.5,midrange_right,89
137.5,12.5,midrange_right,87
142.5,12.5,midrange_right,89
147.5,12.5,midrange_right,68
152.5,12.5,midrange_right,54
157.5,12.5,midrange_right,55
162.5,12.5,midrange_right,40
167.5,12.5,midrange_right,32
172.5,12.5,midrange_right,32
177.5,12.5,midrange_right,24
182.5,12.5,midrange_right,20
187.5,12.5,midrange_right,25
192.5,12.5,midrange_right,29
197.5,12.5,midrange_right,27
202.5,12.5,midrange_right,21
207.5,12.5,midrange_right,18
212.5,12.5,midrange_right,21
217.5,12.5,midrange_right,14
222.5,12.5,corner3_right,420
227.5,12.5,corner3_right,1396
232.5,12.5,corner3_right,1492
237.5,12.5,corner3_right,710
242.5,12.5,corner3_right,179
247.5,12.5,corner3_right,25
252.5,12.5,corner3_right,1
-247.5,17.5,corner3_left,16
-242.5,17.5,corner3_left,134
-237.5,17.5,corner3_left,612
-232.5,17.5,corner3_left,1597
-227.5,17.5,corner3_left,1392
-222.5,17.5,corner3_left,659
-217.5,17.5,midrange_left,14
-212.5,17.5,midrange_left,10
-207.5,17.5,midrange_left,38
-202.5,17.5,midrange_left,21
-197.5,17.5,midrange_left,24
-192.5,17.5,midrange_left,28
-187.5,17.5,midrange_left,24
-182.5,17.5,midrange_left,29
-177.5,17.5,midrange_left,14
-172.5,17.5,midrange_left,28
-167.5,17.5,midrange_left,45
-162.5,17.5,midrange_left,49
-157.5,17.5,midrange_left,50
-152.5,17.5,midrange_left,70
-147.5,17.5,midrange_left,73
-142.5,17.5,midrange_left,72
-137.5,17.5,midrange_left,64
-132.5,17.5,midrange_left,83
-127.5,17.5,midrange_left,88
-122.5,17.5,midrange_left,85
-117.5,17.5,midrange_left,84
-112.5,17.5,midrange_left,92
-107.5,17.5,midrange_left,100
-102.5,17.5,midrange_left,82
-97.5,17.5,midrange_left,117
-92.5,17.5,midrange_left,112
-87.5,17.5,midrange_left,66
-82.5,17.5,midrange_left,84
-77.5,17.5,paint_center,65
-77.5,17.5,paint_left,20
-72.5,17.5,paint_center,136
-67.5,17.5,paint_center,136
-62.5,17.5,paint_center,181
-57.5,17.5,paint_center,187
-52.5,17.5,paint_center,278
-47.5,17.5,paint_center,347
-42.5,17.5,paint_center,500
-37.5,17.5,paint_center,737
-37.5,17.5,restricted_area,229
-32.5,17.5,restricted_area,1160
-27.5,17.5,restricted_area,1813
-22.5,17.5,restricted_area,2369
-17.5,17.5,restricted_area,2809
-12.5,17.5,restricted_area,3038
-7.5,17.5,restricted_area,3773
-2.5,17.5,restricted_area,5056
2.5,17.5,restricted_area,5440
7.5,17.5,restricted_area,4494
12.5,17.5,restricted_area,3700
17.5,17.5,restricted_area,3390
22.5,17.5,restricted_area,3012
27.5,17.5,restricted_area,2632
32.5,17.5,restricted_area,1388
37.5,17.5,paint_center,671
37.5,17.5,restricted_area,268
42.5,17.5,paint_center,709
47.5,17.5,paint_center,494
52.5,17.5,paint_center,357
57.5,17.5,paint_center,257
62.5,17.5,paint_center,226
67.5,17.5,paint_center,152
72.5,17.5,paint_center,156
77.5,17.5,paint_center,98
77.5,17.5,paint_right,7
82.5,17.5,midrange_right,81
82.5,17.5,paint_right,30
87.5,17.5,midrange_right,130
92.5,17.5,midrange_right,115
97.5,17.5,midrange_right,122
102.5,17.5,midrange_right,89
107.5,17.5,midrange_right,92
112.5,17.5,midrange_right,91
117.5,17.5,midrange_right,104
122.5,17.5,midrange_right,82
127.5,17.5,midrange_right,92
132.5,17.5,midrange_right,71
137.5,17.5,midrange_right,71
142.5,17.5,midrange_right,76
147.5,17.5,midrange_right,68
152.5,17.5,midrange_right,64
157.5,17.5,midrange_right,38
162.5,17.5,midrange_right,45
167.5,17.5,midrange_right,33
172.5,17.5,midrange_right,24
177.5,17.5,midrange_right,31
182.5,17.5,midrange_right,13
187.5,17.5,midrange_right,12
192.5,17.5,midrange_right,18
197.5,17.5,midrange_right,20
202.5,17.5,midrange_right,24
207.5,17.5,midrange_right,23
212.5,17.5,midrange_right,16
217.5,17.5,midrange_right,19
222.5,17.5,corner3_right,436
227.5,17.5,corner3_right,1313
232.5,17.5,corner3_right,1461
237.5,17.5,corner3_right,648
242.5,17.5,corner3_right,158
247.5,17.5,corner3_right,27
252.5,17.5,corner3_right,2
-247.5,22.5,corner3_left,16
-242.5,22.5,corner3_left,91
-237.5,22.5,corner3_left,453
-232.5,22.5,corner3_left,1256
-227.5,22.5,corner3_left,1279
-222.5,22.5,corner3_left,502
-217.5,22.5,midrange_left,15
-212.5,22.5,midrange_left,7
-207.5,22.5,midrange_left,17
-202.5,22.5,midrange_left,20
-197.5,22.5,midrange_left,23
-192.5,22.5,midrange_left,17
-187.5,22.5,midrange_left,24
-182.5,22.5,midrange_left,11
-177.5,22.5,midrange_left,29
-172.5,22.5,midrange_left,22
-167.5,22.5,midrange_left,36
-162.5,22.5,midrange_left,47
-157.5,22.5,midrange_left,40
-152.5,22.5,midrange_left,46
-147.5,22.5,midrange_left,50
-142.5,22.5,midrange_left,69
-137.5,22.5,midrange_left,100
-132.5,22.5,midrange_left,61
-127.5,22.5,midrange_left,77
-122.5,22.5,midrange_left,70
-117.5,22.5,midrange_left,94
-112.5,22.5,midrange_left,74
-107.5,22.5,midrange_left,72
-102.5,22.5,midrange_left,80
-97.5,22.5,midrange_left,110
-92.5,22.5,midrange_left,105
-87.5,22.5,midrange_left,74
-82.5,22.5,midrange_left,65
-77.5,22.5,paint_center,38
-77.5,22.5,paint_left,60
-72.5,22.5,paint_center,119
-67.5,22.5,paint_center,159
-62.5,22.5,paint_center,185
-57.5,22.5,paint_center,216
-52.5,22.5,paint_center,257
-47.5,22.5,paint_center,413
-42.5,22.5,paint_center,530
-37.5,22.5,paint_center,930
-32.5,22.5,paint_center,224
-32.5,22.5,restricted_area,805
-27.5,22.5,restricted_area,1452
-22.5,22.5,restricted_area,1848
-17.5,22.5,restricted_area,1972
-12.5,22.5,restricted_area,2203
-7.5,22.5,restricted_area,2640
-2.5,22.5,restricted_area,3318
2.5,22.5,restricted_area,3564
7.5,22.5,restricted_area,2927
12.5,22.5,restricted_area,2484
17.5,22.5,restricted_area,2268
22.5,22.5,restricted_area,2167
27.5,22.5,restricted_area,2121
32.5,22.5,paint_center,238
32.5,22.5,restricted_area,999
37.5,22.5,paint_center,900
42.5,22.5,paint_center,675
47.5,22.5,paint_center,527
52.5,22.5,paint_center,366
57.5,22.5,paint_center,315
62.5,22.5,paint_center,235
67.5,22.5,paint_center,184
72.5,22.5,paint_center,161
77.5,22.5,paint_center,79
77.5,22.5,paint_right,38
82.5,22.5,midrange_right,88
82.5,22.5,paint_right,20
87.5,22.5,midrange_right,116
92.5,22.5,midrange_right,118
97.5,22.5,midrange_right,101
102.5,22.5,midrange_right,86
107.5,22.5,midrange_right,96
112.5,22.5,midrange_right,101
117.5,22.5,midrange_right,72
122.5,22.5,midrange_right,74
127.5,22.5,midrange_right,66
132.5,22.5,midrange_right,66
137.5,22.5,midrange_right,75
142.5,22.5,midrange_right,65
147.5,22.5,midrange_right,51
152.5,22.5,midrange_right,65
157.5,22.5,midrange_right,45
162.5,22.5,midrange_right,29
167.5,22.5,midrange_right,22
172.5,22.5,midrange_right,24
177.5,22.5,midrange_right,21
182.5,22.5,midrange_right,23
187.5,22.5,midrange_right,19
192.5,22.5,midrange_right,21
197.5,22.5,midrange_right,19
202.5,22.5,midrange_right,18
207.5,22.5,midrange_right,19
212.5,22.5,midrange_right,6
217.5,22.5,midrange_right,8
222.5,22.5,corner3_right,381
227.5,22.5,corner3_right,1083
232.5,22.5,corner3_right,1340
237.5,22.5,corner3_right,602
242.5,22.5,corner3_right,159
247.5,22.5,corner3_right,16
252.5,22.5,corner3_right,2
-247.5,27.5,corner3_left,11
-242.5,27.5,corner3_left,80
-237.5,27.5,corner3_left,475
-232.5,27.5,corner3_left,1242
-227.5,27.5,corner3_left,1189
-222.5,27.5,corner3_left,503
-217.5,27.5,midrange_left,17
-212.5,27.5,midrange_left,5
-207.5,27.5,midrange_left,20
-202.5,27.5,midrange_left,19
-197.5,27.5,midrange_left,29
-192.5,27.5,midrange_left,20
-187.5,27.5,midrange_left,24
-182.5,27.5,midrange_left,21
-177.5,27.5,midrange_left,22
-172.5,27.5,midrange_left,23
-167.5,27.5,midrange_left,28
-162.5,27.5,midrange_left,50
-157.5,27.5,midrange_left,52
-152.5,27.5,midrange_left,50
-147.5,27.5,midrange_left,74
-142.5,27.5,midrange_left,87
-137.5,27.5,midrange_left,80
-132.5,27.5,midrange_left,74
-127.5,27.5,midrange_left,76
-122.5,27.5,midrange_left,75
-117.5,27.5,midrange_left,96
-112.5,27.5,midrange_left,99
-107.5,27.5,midrange_left,76
-102.5,27.5,midrange_left,95
-97.5,27.5,midrange_left,129
-92.5,27.5,midrange_left,88
-87.5,27.5,midrange_left,111
-82.5,27.5,midrange_left,91
-77.5,27.5,paint_left,122
-72.5,27.5,paint_center,139
-72.5,27.5,paint_left,13
-67.5,27.5,paint_center,163
-62.5,27.5,paint_center,229
-57.5,27.5,paint_center,229
-52.5,27.5,paint_center,308
-47.5,27.5,paint_center,446
-42.5,27.5,paint_center,554
-37.5,27.5,paint_center,916
-32.5,27.5,paint_center,949
-32.5,27.5,restricted_area,87
-27.5,27.5,paint_center,132
-27.5,27.5,restricted_area,1169
-22.5,27.5,restricted_area,1507
-17.5,27.5,restricted_area,1664
-12.5,27.5,restricted_area,1784
-7.5,27.5,restricted_area,2100
-2.5,27.5,restricted_area,2704
2.5,27.5,restricted_area,2730
7.5,27.5,restricted_area,2412
12.5,27.5,restricted_area,2040
17.5,27.5,restricted_area,1831
22.5,27.5,restricted_area,1777
27.5,27.5,paint_center,161
27.5,27.5,restricted_area,1650
32.5,27.5,paint_center,1127
32.5,27.5,restricted_area,76
37.5,27.5,paint_center,876
42.5,27.5,paint_center,752
47.5,27.5,paint_center,600
52.5,27.5,paint_center,446
57.5,27.5,paint_center,344
62.5,27.5,paint_center,282
67.5,27.5,paint_center,235
72.5,27.5,paint_center,204
77.5,27.5,paint_center,19
77.5,27.5,paint_right,101
82.5,27.5,midrange_right,99
82.5,27.5,paint_right,31
87.5,27.5,midrange_right,134
92.5,27.5,midrange_right,122
97.5,27.5,midrange_right,93
102.5,27.5,midrange_right,102
107.5,27.5,midrange_right,104
112.5,27.5,midrange_right,105
117.5,27.5,midrange_right,96
122.5,27.5,midrange_right,70
127.5,27.5,midrange_right,81
132.5,27.5,midrange_right,83
137.5,27.5,midrange_right,72
142.5,27.5,midrange_right,52
147.5,27.5,midrange_right,62
152.5,27.5,midrange_right,67
157.5,27.5,midrange_right,43
162.5,27.5,midrange_right,43
167.5,27.5,midrange_right,30
172.5,27.5,midrange_right,20
177.5,27.5,midrange_right,9
182.5,27.5,midrange_right,18
187.5,27.5,midrange_right,15
192.5,27.5,midrange_right,18
197.5,27.5,midrange_right,21
202.5,27.5,midrange_right,17
207.5,27.5,midrange_right,22
212.5,27.5,midrange_right,8
217.5,27.5,midrange_right,14
222.5,27.5,corner3_right,376
227.5,27.5,corner3_right,1221
232.5,27.5,corner3_right,1355
237.5,27.5,corner3_right,631
242.5,27.5,corner3_right,165
247.5,27.5,corner3_right,28
252.5,27.5,corner3_right,2
-247.5,32.5,corner3_left,12
-242.5,32.5,corner3_left,64
-237.5,32.5,corner3_left,344
-232.5,32.5,corner3_left,968
-227.5,32.5,corner3_left,906
-222.5,32.5,corner3_left,387
-217.5,32.5,corner3_left,1
-217.5,32.5,midrange_left,8
-212.5,32.5,midrange_left,7
-207.5,32.5,midrange_left,10
-202.5,32.5,midrange_left,15
-197.5,32.5,midrange_left,19
-192.5,32.5,midrange_left,16
-187.5,32.5,midrange_left,21
-182.5,32.5,midrange_left,16
-177.5,32.5,midrange_left,8
-172.5,32.5,midrange_left,13
-167.5,32.5,midrange_left,19
-162.5,32.5,midrange_left,40
-157.5,32.5,midrange_left,28
-152.5,32.5,midrange_left,49
-147.5,32.5,midrange_left,51
-142.5,32.5,midrange_left,63
-137.5,32.5,midrange_left,60
-132.5,32.5,midrange_left,73
-127.5,32.5,midrange_left,64
-122.5,32.5,midrange_left,76
-117.5,32.5,midrange_left,69
-112.5,32.5,midrange_left,70
-107.5,32.5,midrange_left,85
-102.5,32.5,midrange_left,86
-97.5,32.5,midrange_left,122
-92.5,32.5,midrange_left,98
-87.5,32.5,midrange_left,101
-82.5,32.5,midrange_left,97
-77.5,32.5,paint_left,100
-72.5,32.5,paint_center,66
-72.5,32.5,paint_left,62
-67.5,32.5,paint_center,179
-62.5,32.5,paint_center,188
-57.5,32.5,paint_center,221
-52.5,32.5,paint_center,309
-47.5,32.5,paint_center,388
-42.5,32.5,paint_center,457
-37.5,32.5,paint_center,754
-32.5,32.5,paint_center,722
-27.5,32.5,paint_center,870
-27.5,32.5,restricted_area,30
-22.5,32.5,paint_center,299
-22.5,32.5,restricted_area,695
-17.5,32.5,restricted_area,1082
-12.5,32.5,restricted_area,1155
-7.5,32.5,restricted_area,1420
-2.5,32.5,restricted_area,1703
2.5,32.5,restricted_area,1820
7.5,32.5,restricted_area,1551
12.5,32.5,restricted_area,1250
17.5,32.5,restricted_area,1084
22.5,32.5,paint_center,148
22.5,32.5,restricted_area,933
27.5,32.5,paint_center,1109
27.5,32.5,restricted_area,148
32.5,32.5,paint_center,858
37.5,32.5,paint_center,738
42.5,32.5,paint_center,642
47.5,32.5,paint_center,507
52.5,32.5,paint_center,427
57.5,32.5,paint_center,306
62.5,32.5,paint_center,266
67.5,32.5,paint_center,231
72.5,32.5,paint_center,125
72.5,32.5,paint_right,35
77.5,32.5,paint_right,141
82.5,32.5,midrange_right,61
82.5,32.5,paint_right,26
87.5,32.5,midrange_right,133
92.5,32.5,midrange_right,121
97.5,32.5,midrange_right,93
102.5,32.5,midrange_right,90
107.5,32.5,midrange_right,80
112.5,32.5,midrange_right,70
117.5,32.5,midrange_right,78
122.5,32.5,midrange_right,54
127.5,32.5,midrange_right,51
132.5,32.5,midrange_right,59
137.5,32.5,midrange_right,65
142.5,32.5,midrange_right,52
147.5,32.5,midrange_right,55
152.5,32.5,midrange_right,40
157.5,32.5,midrange_right,34
162.5,32.5,midrange_right,36
167.5,32.5,midrange_right,32
172.5,32.5,midrange_right,27
177.5,32.5,midrange_right,21
182.5,32.5,midrange_right,12
187.5,32.5,midrange_right,14
192.5,32.5,midrange_right,11
197.5,32.5,midrange_right,14
202.5,32.5,midrange_right,15
207.5,32.5,midrange_right,18
212.5,32.5,midrange_right,10
217.5,32.5,midrange_right,7
222.5,32.5,corner3_right,313
227.5,32.5,corner3_right,890
232.5,32.5,corner3_right,1091
237.5,32.5,corner3_right,535
242.5,32.5,corner3_right,156
247.5,32.5,corner3_right,22
252.5,32.5,corner3_right,1
-247.5,37.5,corner3_left,14
-242.5,37.5,corner3_left,59
-237.5,37.5,corner3_left,320
-232.5,37.5,corner3_left,786
-227.5,37.5,corner3_left,763
-222.5,37.5,corner3_left,319
-217.5,37.5,midrange_left,5
-212.5,37.5,midrange_left,14
-207.5,37.5,midrange_left,15
-202.5,37.5,midrange_left,9
-197.5,37.5,midrange_left,28
-192.5,37.5,midrange_left,12
-187.5,37.5,midrange_left,13
-182.5,37.5,midrange_left,10
-177.5,37.5,midrange_left,14
-172.5,37.5,midrange_left,20
-167.5,37.5,midrange_left,28
-162.5,37.5,midrange_left,38
-157.5,37.5,midrange_left,25
-152.5,37.5,midrange_left,39
-147.5,37.5,midrange_left,44
-142.5,37.5,midrange_left,53
-137.5,37.5,midrange_left,59
-132.5,37.5,midrange_left,51
-127.5,37.5,midrange_left,46
-122.5,37.5,midrange_left,63
-117.5,37.5,midrange_left,72
-112.5,37.5,midrange_left,49
-107.5,37.5,midrange_left,66
-102.5,37.5,midrange_left,76
-97.5,37.5,midrange_left,104
-92.5,37.5,midrange_left,94
-87.5,37.5,midrange_left,89
-82.5,37.5,midrange_left,79
-77.5,37.5,paint_left,104
-72.5,37.5,paint_center,20
-72.5,37.5,paint_left,107
-67.5,37.5,paint_center,171
-67.5,37.5,paint_left,10
-62.5,37.5,paint_center,197
-57.5,37.5,paint_center,213
-52.5,37.5,paint_center,234
-47.5,37.5,paint_center,359
-42.5,37.5,paint_center,399
-37.5,37.5,paint_center,581
-32.5,37.5,paint_center,569
-27.5,37.5,paint_center,667
-22.5,37.5,paint_center,741
-17.5,37.5,paint_center,607
-17.5,37.5,restricted_area,173
-12.5,37.5,paint_center,233
-12.5,37.5,restricted_area,613
-7.5,37.5,paint_center,65
-7.5,37.5,restricted_area,972
-2.5,37.5,restricted_area,1355
2.5,37.5,restricted_area,1351
7.5,37.5,paint_center,29
7.5,37.5,restricted_area,1069
12.5,37.5,paint_center,167
12.5,37.5,restricted_area,735
17.5,37.5,paint_center,507
17.5,37.5,restricted_area,332
22.5,37.5,paint_center,773
27.5,37.5,paint_center,901
32.5,37.5,paint_center,663
37.5,37.5,paint_center,540
42.5,37.5,paint_center,503
47.5,37.5,paint_center,407
52.5,37.5,paint_center,360
57.5,37.5,paint_center,292
62.5,37.5,paint_center,269
67.5,37.5,paint_center,199
72.5,37.5,paint_center,53
72.5,37.5,paint_right,129
77.5,37.5,paint_right,117
82.5,37.5,midrange_right,66
82.5,37.5,paint_right,24
87.5,37.5,midrange_right,114
92.5,37.5,midrange_right,103
97.5,37.5,midrange_right,94
102.5,37.5,midrange_right,83
107.5,37.5,midrange_right,79
112.5,37.5,midrange_right,57
117.5,37.5,midrange_right,63
122.5,37.5,midrange_right,63
127.5,37.5,midrange_right,37
132.5,37.5,midrange_right,52
137.5,37.5,midrange_right,42
142.5,37.5,midrange_right,50
147.5,37.5,midrange_right,53
152.5,37.5,midrange_right,37
157.5,37.5,midrange_right,27
162.5,37.5,midrange_right,26
167.5,37.5,midrange_right,23
172.5,37.5,midrange_right,16
177.5,37.5,midrange_right,13
182.5,37.5,midrange_right,17
187.5,37.5,midrange_right,14
192.5,37.5,midrange_right,14
197.5,37.5,midrange_right,16
202.5,37.5,midrange_right,14
207.5,37.5,midrange_right,10
212.5,37.5,midrange_right,8
